id,id_estados,id_equipo,nombre,id_detal_estado,id_trabajador,tiempo_inicio,tiempo_estimado
1347172,1347172,34,CA03,109,276,2023-01-16 02:02:12.071000+00:00,600.0
1347181,1347181,34,CA03,90,276,2023-01-16 02:12:56.304000+00:00,0.0
1347344,1347344,34,CA03,1280,276,2023-01-16 06:25:52.169000+00:00,300.0
1347351,1347351,34,CA03,90,276,2023-01-16 06:31:36.450000+00:00,0.0
1347433,1347433,34,CA03,1280,276,2023-01-16 08:16:27.716000+00:00,300.0
1347441,1347441,34,CA03,90,276,2023-01-16 08:23:14.688000+00:00,0.0
1347525,1347525,34,CA03,1280,174,2023-01-16 10:07:39.075000+00:00,300.0
1347536,1347536,34,CA03,90,174,2023-01-16 10:13:21.107000+00:00,0.0
1347596,1347596,34,CA03,93,174,2023-01-16 11:31:16.482000+00:00,600.0
1347683,1347683,34,CA03,90,238,2023-01-16 12:11:23.448817+00:00,0.0
1347849,1347849,34,CA03,98,238,2023-01-16 15:37:12.650000+00:00,600.0
1347858,1347858,34,CA03,90,238,2023-01-16 15:51:53.382000+00:00,0.0
1347895,1347895,34,CA03,94,238,2023-01-16 17:02:25.045000+00:00,300.0
1347898,1347898,34,CA03,90,232,2023-01-16 17:05:16.560015+00:00,0.0
1347934,1347934,34,CA03,2777,232,2023-01-16 17:41:44.880000+00:00,0.0
1347935,1347935,34,CA03,90,232,2023-01-16 17:42:53.503000+00:00,0.0
1348002,1348002,34,CA03,2777,232,2023-01-16 19:00:39.984000+00:00,0.0
1348004,1348004,34,CA03,90,232,2023-01-16 19:02:03.201000+00:00,0.0
1348059,1348059,34,CA03,2777,232,2023-01-16 20:16:30.734000+00:00,0.0
1348062,1348062,34,CA03,90,232,2023-01-16 20:18:36.756000+00:00,0.0
1348081,1348081,34,CA03,1280,232,2023-01-16 20:41:04.537000+00:00,300.0
1348103,1348103,34,CA03,90,232,2023-01-16 20:50:17.664000+00:00,0.0
1348243,1348243,34,CA03,108,232,2023-01-16 23:45:27.769000+00:00,600.0
1348264,1348264,34,CA03,90,232,2023-01-16 23:53:32.162292+00:00,0.0
1348283,1348283,34,CA03,93,232,2023-01-16 23:59:11.600000+00:00,600.0
1348317,1348317,34,CA03,90,276,2023-01-17 00:13:39.298193+00:00,0.0
1348327,1348327,34,CA03,90,276,2023-01-17 00:16:03.591817+00:00,0.0
1348617,1348617,34,CA03,1280,350,2023-01-17 08:04:11.107506+00:00,300.0
1348632,1348632,34,CA03,90,350,2023-01-17 08:10:25.662000+00:00,0.0
1348706,1348706,34,CA03,3114,350,2023-01-17 09:26:49.973140+00:00,0.0
1349349,1349349,34,CA03,491,350,2023-01-17 20:35:11.944258+00:00,0.0
1349741,1349741,34,CA03,90,276,2023-01-18 04:26:35.314973+00:00,0.0
1349804,1349804,34,CA03,1280,276,2023-01-18 06:25:08.479000+00:00,300.0
1349808,1349808,34,CA03,90,276,2023-01-18 06:31:49.084000+00:00,0.0
1349813,1349813,34,CA03,98,276,2023-01-18 06:36:24.415000+00:00,600.0
1349824,1349824,34,CA03,90,276,2023-01-18 06:51:46.750000+00:00,0.0
1349866,1349866,34,CA03,1305,276,2023-01-18 07:47:46.303000+00:00,3600.0
1349968,1349968,34,CA03,113,276,2023-01-18 09:40:21.066914+00:00,0.0
1349978,1349978,34,CA03,90,247,2023-01-18 10:00:58.041615+00:00,0.0
1349990,1349990,34,CA03,1280,247,2023-01-18 10:09:02.003000+00:00,300.0
1349997,1349997,34,CA03,90,247,2023-01-18 10:13:55.554000+00:00,0.0
1350157,1350157,34,CA03,93,247,2023-01-18 12:06:47.426000+00:00,600.0
1350162,1350162,34,CA03,90,238,2023-01-18 12:08:30.893110+00:00,0.0
1350261,1350261,34,CA03,109,238,2023-01-18 13:40:50.118000+00:00,600.0
1350279,1350279,34,CA03,90,238,2023-01-18 13:50:31.379000+00:00,0.0
1350323,1350323,34,CA03,94,238,2023-01-18 14:34:53.256000+00:00,300.0
1350325,1350325,34,CA03,90,21,2023-01-18 14:36:30.944699+00:00,0.0
1350346,1350346,34,CA03,491,21,2023-01-18 15:10:44.606884+00:00,0.0
1350366,1350366,34,CA03,90,21,2023-01-18 15:50:52.460000+00:00,0.0
1350414,1350414,34,CA03,94,21,2023-01-18 16:59:36.125000+00:00,300.0
1350417,1350417,34,CA03,90,238,2023-01-18 17:02:42.507493+00:00,0.0
1350505,1350505,34,CA03,3217,238,2023-01-18 18:32:47.005383+00:00,0.0
1350736,1350736,34,CA03,90,238,2023-01-18 22:25:02.204432+00:00,0.0
1350846,1350846,34,CA03,93,238,2023-01-18 23:59:09.146000+00:00,600.0
1350852,1350852,34,CA03,90,276,2023-01-19 00:01:24.129914+00:00,0.0
1350881,1350881,34,CA03,109,276,2023-01-19 00:05:54.174000+00:00,600.0
1350899,1350899,34,CA03,90,276,2023-01-19 00:14:35.583000+00:00,0.0
1350978,1350978,34,CA03,105,276,2023-01-19 02:14:20.626000+00:00,300.0
1350982,1350982,34,CA03,90,276,2023-01-19 02:20:34.533000+00:00,0.0
1351092,1351092,34,CA03,1280,276,2023-01-19 06:11:51.767000+00:00,300.0
1351105,1351105,34,CA03,90,276,2023-01-19 06:18:33.905000+00:00,0.0
1351148,1351148,34,CA03,98,276,2023-01-19 07:37:51.580000+00:00,600.0
1351160,1351160,34,CA03,90,276,2023-01-19 07:49:23.281000+00:00,0.0
1351209,1351209,34,CA03,1280,276,2023-01-19 08:19:52.379000+00:00,300.0
1351212,1351212,34,CA03,90,276,2023-01-19 08:25:29.274000+00:00,0.0
1351288,1351288,34,CA03,1280,274,2023-01-19 10:10:54.545000+00:00,300.0
1351297,1351297,34,CA03,90,274,2023-01-19 10:16:21.812000+00:00,0.0
1351402,1351402,34,CA03,93,274,2023-01-19 11:49:46.029000+00:00,600.0
1351431,1351431,34,CA03,90,238,2023-01-19 11:57:56.488073+00:00,0.0
1351509,1351509,34,CA03,109,238,2023-01-19 13:05:11.849000+00:00,600.0
1351519,1351519,34,CA03,90,238,2023-01-19 13:13:00.934000+00:00,0.0
1351724,1351724,34,CA03,100,238,2023-01-19 17:57:28.111000+00:00,1800.0
1351754,1351754,34,CA03,90,24,2023-01-19 18:26:00.148174+00:00,0.0
1351885,1351885,34,CA03,1280,24,2023-01-19 20:11:56.645000+00:00,300.0
1351895,1351895,34,CA03,90,24,2023-01-19 20:18:27.144000+00:00,0.0
1352023,1352023,34,CA03,108,24,2023-01-19 23:27:44.434000+00:00,600.0
1352046,1352046,34,CA03,90,24,2023-01-19 23:37:23.067000+00:00,0.0
1352057,1352057,34,CA03,93,24,2023-01-19 23:40:38.222000+00:00,600.0
1352079,1352079,34,CA03,90,276,2023-01-20 00:02:31.237049+00:00,0.0
1352089,1352089,34,CA03,109,276,2023-01-20 00:08:20.922000+00:00,600.0
1352111,1352111,34,CA03,90,276,2023-01-20 00:13:55.364000+00:00,0.0
1352218,1352218,34,CA03,1355,276,2023-01-20 02:30:23.575769+00:00,0.0
1352508,1352508,34,CA03,3367,276,2023-01-20 10:18:08.332225+00:00,0.0
1352653,1352653,34,CA03,3439,276,2023-01-20 12:25:27.575669+00:00,0.0
1352746,1352746,34,CA03,90,203,2023-01-20 14:22:10.449182+00:00,0.0
1352753,1352753,34,CA03,98,203,2023-01-20 14:34:07.434386+00:00,600.0
1352755,1352755,34,CA03,90,203,2023-01-20 14:43:15.101000+00:00,0.0
1352826,1352826,34,CA03,3439,203,2023-01-20 16:49:35.213924+00:00,0.0
1353148,1353148,34,CA03,90,238,2023-01-21 00:19:43.969068+00:00,0.0
1353374,1353374,34,CA03,109,238,2023-01-21 05:29:31.604000+00:00,600.0
1353379,1353379,34,CA03,90,238,2023-01-21 05:35:29.662000+00:00,0.0
1353397,1353397,34,CA03,94,238,2023-01-21 06:08:36.586000+00:00,300.0
1353399,1353399,34,CA03,90,296,2023-01-21 06:10:43.003325+00:00,0.0
1353439,1353439,34,CA03,1280,296,2023-01-21 06:43:00.323000+00:00,300.0
1353449,1353449,34,CA03,90,296,2023-01-21 06:48:51.108000+00:00,0.0
1353533,1353533,34,CA03,1280,296,2023-01-21 08:24:50.077000+00:00,300.0
1353549,1353549,34,CA03,90,296,2023-01-21 08:31:04.238000+00:00,0.0
1353577,1353577,34,CA03,94,296,2023-01-21 08:52:57.495000+00:00,300.0
1353580,1353580,34,CA03,90,296,2023-01-21 08:56:01.362000+00:00,0.0
1353771,1353771,34,CA03,93,378,2023-01-21 11:55:01.453000+00:00,600.0
1353791,1353791,34,CA03,90,285,2023-01-21 12:06:52.038883+00:00,0.0
1353860,1353860,34,CA03,3217,285,2023-01-21 12:45:03.675186+00:00,0.0
1353913,1353913,34,CA03,109,285,2023-01-21 14:14:38.051000+00:00,600.0
1353916,1353916,34,CA03,90,285,2023-01-21 14:17:36.214000+00:00,0.0
1353917,1353917,34,CA03,3217,285,2023-01-21 14:18:33.987326+00:00,0.0
1353936,1353936,34,CA03,90,285,2023-01-21 15:01:58.635707+00:00,0.0
1353955,1353955,34,CA03,98,285,2023-01-21 15:24:27.705000+00:00,600.0
1353962,1353962,34,CA03,90,285,2023-01-21 15:39:31.601000+00:00,0.0
1354135,1354135,34,CA03,94,72,2023-01-21 20:24:27.183000+00:00,300.0
1354145,1354145,34,CA03,90,171,2023-01-21 20:28:41.819585+00:00,0.0
1354153,1354153,34,CA03,100,171,2023-01-21 20:38:57.185000+00:00,1800.0
1354171,1354171,34,CA03,90,171,2023-01-21 20:49:07.748000+00:00,0.0
1354272,1354272,34,CA03,1280,171,2023-01-21 23:25:39.188000+00:00,300.0
1354280,1354280,34,CA03,90,171,2023-01-21 23:36:42.475000+00:00,0.0
1354310,1354310,34,CA03,93,171,2023-01-21 23:47:16.654793+00:00,600.0
1354366,1354366,34,CA03,90,238,2023-01-22 00:13:08.274986+00:00,0.0
1354630,1354630,34,CA03,94,238,2023-01-22 06:19:27.078000+00:00,300.0
1354634,1354634,34,CA03,90,25,2023-01-22 06:22:18.815520+00:00,0.0
1354644,1354644,34,CA03,1280,25,2023-01-22 06:33:25.123000+00:00,300.0
1354655,1354655,34,CA03,90,25,2023-01-22 06:38:28.588000+00:00,0.0
1354769,1354769,34,CA03,1280,25,2023-01-22 08:18:45.101000+00:00,300.0
1354773,1354773,34,CA03,90,25,2023-01-22 08:28:09.009000+00:00,0.0
1354806,1354806,34,CA03,94,25,2023-01-22 09:23:33.019000+00:00,300.0
1354807,1354807,34,CA03,90,319,2023-01-22 09:26:52.059141+00:00,0.0
1354902,1354902,34,CA03,1280,319,2023-01-22 10:58:42.447000+00:00,300.0
1354904,1354904,34,CA03,90,319,2023-01-22 11:05:29.577000+00:00,0.0
1354961,1354961,34,CA03,93,319,2023-01-22 11:44:30.027000+00:00,600.0
1354981,1354981,34,CA03,90,348,2023-01-22 11:54:15.391916+00:00,0.0
1355093,1355093,34,CA03,98,348,2023-01-22 13:43:58.603000+00:00,600.0
1355098,1355098,34,CA03,90,348,2023-01-22 13:54:36.291000+00:00,0.0
1355143,1355143,34,CA03,1050,348,2023-01-22 15:08:22.223000+00:00,300.0
1355150,1355150,34,CA03,90,348,2023-01-22 15:12:19.719000+00:00,0.0
1355243,1355243,34,CA03,94,348,2023-01-22 17:11:56.002000+00:00,300.0
1355246,1355246,34,CA03,90,326,2023-01-22 17:13:53.580989+00:00,0.0
1355360,1355360,34,CA03,1280,326,2023-01-22 19:47:18.634000+00:00,300.0
1355373,1355373,34,CA03,90,326,2023-01-22 19:51:37.631000+00:00,0.0
1355544,1355544,34,CA03,108,114,2023-01-22 23:38:55.347000+00:00,600.0
1355547,1355547,34,CA03,90,114,2023-01-22 23:40:49.708000+00:00,0.0
1355553,1355553,34,CA03,93,114,2023-01-22 23:43:10.948000+00:00,600.0
1355575,1355575,34,CA03,90,297,2023-01-22 23:56:31.225365+00:00,0.0
1355592,1355592,34,CA03,109,297,2023-01-23 00:02:10.146000+00:00,600.0
1355604,1355604,34,CA03,90,297,2023-01-23 00:06:26.286000+00:00,0.0
1355733,1355733,34,CA03,3439,297,2023-01-23 03:20:58.634519+00:00,0.0
1355967,1355967,34,CA03,90,297,2023-01-23 08:55:39.744000+00:00,0.0
1356045,1356045,34,CA03,1280,378,2023-01-23 10:34:56.795000+00:00,300.0
1356055,1356055,34,CA03,90,378,2023-01-23 10:42:15.258000+00:00,0.0
1356096,1356096,34,CA03,108,378,2023-01-23 11:32:57.202000+00:00,600.0
1356115,1356115,34,CA03,90,378,2023-01-23 11:40:25.967000+00:00,0.0
1356131,1356131,34,CA03,93,378,2023-01-23 11:45:59.344000+00:00,600.0
1356149,1356149,34,CA03,90,354,2023-01-23 11:52:48.193691+00:00,0.0
1356228,1356228,34,CA03,109,354,2023-01-23 12:58:08.913000+00:00,600.0
1356238,1356238,34,CA03,90,354,2023-01-23 13:08:37.110000+00:00,0.0
1356319,1356319,34,CA03,2777,354,2023-01-23 15:01:44.669000+00:00,0.0
1356321,1356321,34,CA03,90,354,2023-01-23 15:03:22.079000+00:00,0.0
1356358,1356358,34,CA03,98,354,2023-01-23 15:59:10.157000+00:00,600.0
1356364,1356364,34,CA03,90,354,2023-01-23 16:10:32.054000+00:00,0.0
1356448,1356448,34,CA03,94,354,2023-01-23 18:16:46.766000+00:00,300.0
1356450,1356450,34,CA03,90,203,2023-01-23 18:19:06.411950+00:00,0.0
1356535,1356535,34,CA03,1280,203,2023-01-23 20:01:53.013000+00:00,300.0
1356546,1356546,34,CA03,90,203,2023-01-23 20:08:24.505000+00:00,0.0
1356704,1356704,34,CA03,93,203,2023-01-23 23:43:57.905000+00:00,600.0
1356726,1356726,34,CA03,90,245,2023-01-23 23:52:18.346353+00:00,0.0
1356733,1356733,34,CA03,3217,238,2023-01-23 23:55:56.627139+00:00,0.0
1356790,1356790,34,CA03,109,238,2023-01-24 00:32:09.065000+00:00,600.0
1356796,1356796,34,CA03,90,238,2023-01-24 00:36:20.912000+00:00,0.0
1356817,1356817,34,CA03,3217,238,2023-01-24 00:55:34.273121+00:00,0.0
1356999,1356999,34,CA03,90,238,2023-01-24 05:59:00.831457+00:00,0.0
1357007,1357007,34,CA03,94,238,2023-01-24 06:05:58.444000+00:00,300.0
1357012,1357012,34,CA03,90,369,2023-01-24 06:09:41.305181+00:00,0.0
1357066,1357066,34,CA03,3217,369,2023-01-24 07:03:01.297508+00:00,0.0
1357078,1357078,34,CA03,90,369,2023-01-24 07:27:59.199720+00:00,0.0
1357246,1357246,34,CA03,109,369,2023-01-24 11:32:15.662000+00:00,600.0
1357254,1357254,34,CA03,90,369,2023-01-24 11:36:19.555000+00:00,0.0
1357284,1357284,34,CA03,93,369,2023-01-24 11:52:00.655000+00:00,600.0
1357292,1357292,34,CA03,90,322,2023-01-24 11:55:12.409497+00:00,0.0
1357293,1357293,34,CA03,90,322,2023-01-24 11:55:50.852000+00:00,0.0
1357308,1357308,34,CA03,3203,322,2023-01-24 12:04:01.646000+00:00,0.0
1357324,1357324,34,CA03,90,322,2023-01-24 12:19:34.021000+00:00,0.0
1357400,1357400,34,CA03,98,322,2023-01-24 13:59:28.004000+00:00,600.0
1357404,1357404,34,CA03,90,322,2023-01-24 14:11:54.631000+00:00,0.0
1357441,1357441,34,CA03,3359,322,2023-01-24 15:45:21.748000+00:00,0.0
1357445,1357445,34,CA03,90,322,2023-01-24 15:53:51.822000+00:00,0.0
1357489,1357482,34,CA03,491,322,2023-01-24 17:25:51.187951+00:00,0.0
1357482,1357482,34,CA03,3114,0,2023-01-24 17:25:51.187951+00:00,0.0
1358876,1358876,34,CA03,3439,322,2023-01-26 00:46:01.539519+00:00,0.0
1358941,1358941,34,CA03,90,290,2023-01-26 02:30:54.147633+00:00,0.0
1359018,1359018,34,CA03,1280,290,2023-01-26 05:29:50.478000+00:00,300.0
1359034,1359034,34,CA03,90,290,2023-01-26 05:38:50.954000+00:00,0.0
1359112,1359112,34,CA03,1280,290,2023-01-26 07:20:26.259000+00:00,300.0
1359122,1359122,34,CA03,90,290,2023-01-26 07:25:46.978000+00:00,0.0
1359149,1359149,34,CA03,94,290,2023-01-26 07:53:30.931000+00:00,300.0
1359158,1359158,34,CA03,90,319,2023-01-26 08:01:43.131903+00:00,0.0
1359168,1359168,34,CA03,491,0,2023-01-26 08:14:52.846000+00:00,0.0
1359174,1359174,34,CA03,3138,319,2023-01-26 08:20:53.347259+00:00,0.0
1359191,1359191,34,CA03,90,319,2023-01-26 08:40:20.572007+00:00,0.0
1359251,1359251,34,CA03,1280,319,2023-01-26 10:16:36.390000+00:00,300.0
1359259,1359259,34,CA03,90,319,2023-01-26 10:21:41.776000+00:00,0.0
1359277,1359277,34,CA03,2777,319,2023-01-26 10:45:43.338000+00:00,0.0
1359279,1359279,34,CA03,90,319,2023-01-26 10:46:41.372000+00:00,0.0
1359296,1359296,34,CA03,2777,319,2023-01-26 11:04:31.494000+00:00,0.0
1359299,1359299,34,CA03,90,319,2023-01-26 11:05:10.029000+00:00,0.0
1359329,1359329,34,CA03,108,319,2023-01-26 11:38:07.856000+00:00,600.0
1359334,1359334,34,CA03,90,319,2023-01-26 11:40:34.197000+00:00,0.0
1359342,1359342,34,CA03,93,319,2023-01-26 11:45:11.667000+00:00,600.0
1359349,1359349,34,CA03,90,299,2023-01-26 11:51:35.769208+00:00,0.0
1359608,1359608,34,CA03,94,299,2023-01-26 17:18:42.417000+00:00,300.0
1359612,1359612,34,CA03,90,352,2023-01-26 17:20:44.415807+00:00,0.0
1359681,1359681,34,CA03,1280,352,2023-01-26 19:21:58.292000+00:00,300.0
1359693,1359693,34,CA03,90,352,2023-01-26 19:41:45.365000+00:00,0.0
1359719,1359719,34,CA03,1280,352,2023-01-26 20:48:26.556000+00:00,300.0
1359733,1359733,34,CA03,90,352,2023-01-26 21:03:51.669000+00:00,0.0
1359756,1359756,34,CA03,90,352,2023-01-26 21:55:59.337392+00:00,0.0
1359758,1359758,34,CA03,3217,352,2023-01-26 21:57:27.657158+00:00,0.0
1359785,1359785,34,CA03,90,352,2023-01-26 22:55:34.053382+00:00,0.0
1359791,1359791,34,CA03,3217,352,2023-01-26 23:09:15.989290+00:00,0.0
1359819,1359819,34,CA03,90,352,2023-01-26 23:55:29.423268+00:00,0.0
1359829,1359829,34,CA03,93,352,2023-01-26 23:59:10.916000+00:00,600.0
1359832,1359832,34,CA03,90,238,2023-01-27 00:01:09.377601+00:00,0.0
1359834,1359834,34,CA03,3217,238,2023-01-27 00:04:52.612862+00:00,0.0
1359878,1359878,34,CA03,90,238,2023-01-27 01:17:35.108096+00:00,0.0
1359880,1359880,34,CA03,98,238,2023-01-27 01:21:59.613192+00:00,600.0
1359892,1359892,34,CA03,90,238,2023-01-27 01:34:41.889000+00:00,0.0
1359990,1359990,34,CA03,94,238,2023-01-27 06:32:26.148000+00:00,300.0
1359993,1359993,34,CA03,90,369,2023-01-27 06:35:47.674811+00:00,0.0
1360076,1360076,34,CA03,94,369,2023-01-27 09:49:28.450000+00:00,300.0
1360079,1360079,34,CA03,90,109,2023-01-27 09:54:24.748000+00:00,0.0
1360130,1360130,34,CA03,108,109,2023-01-27 11:44:29.675000+00:00,600.0
1360132,1360132,34,CA03,90,109,2023-01-27 11:49:56.109000+00:00,0.0
1360139,1360139,34,CA03,93,109,2023-01-27 11:54:40.214000+00:00,600.0
1360140,1360140,34,CA03,90,106,2023-01-27 11:57:19.586597+00:00,0.0
1360152,1360152,34,CA03,109,106,2023-01-27 12:08:14.691000+00:00,600.0
1360156,1360156,34,CA03,90,106,2023-01-27 12:14:44.248000+00:00,0.0
1360280,1360280,34,CA03,94,106,2023-01-27 17:23:10.514000+00:00,300.0
1360283,1360283,34,CA03,90,292,2023-01-27 17:25:03.885658+00:00,0.0
1360380,1360380,34,CA03,3203,292,2023-01-27 21:12:59.832581+00:00,0.0
1360383,1360383,34,CA03,90,292,2023-01-27 21:28:24.595000+00:00,0.0
1360422,1360422,34,CA03,108,292,2023-01-27 23:45:20.181000+00:00,600.0
1360424,1360424,34,CA03,90,292,2023-01-27 23:53:01.979000+00:00,0.0
1360425,1360425,34,CA03,93,292,2023-01-27 23:55:44.246000+00:00,600.0
1360427,1360427,34,CA03,90,354,2023-01-27 23:58:04.220178+00:00,0.0
1360428,1360428,34,CA03,3217,354,2023-01-28 00:02:17.186675+00:00,0.0
1360461,1360461,34,CA03,109,354,2023-01-28 00:38:54.176000+00:00,600.0
1360465,1360465,34,CA03,3217,354,2023-01-28 00:43:41.690000+00:00,0.0
1360466,1360466,34,CA03,3217,354,2023-01-28 00:45:46.867208+00:00,0.0
1360548,1360548,34,CA03,90,354,2023-01-28 07:00:41.593678+00:00,0.0
1360555,1360555,34,CA03,94,354,2023-01-28 07:10:08.560000+00:00,300.0
1360557,1360557,34,CA03,90,113,2023-01-28 07:15:57.421409+00:00,0.0
1360585,1360585,34,CA03,98,113,2023-01-28 09:30:18.928000+00:00,600.0
1360588,1360588,34,CA03,90,113,2023-01-28 09:41:20.699000+00:00,0.0
1360619,1360619,34,CA03,1280,113,2023-01-28 11:18:11.897000+00:00,300.0
1360622,1360622,34,CA03,90,113,2023-01-28 11:21:10.021000+00:00,0.0
1360625,1360625,34,CA03,108,113,2023-01-28 11:24:13.090358+00:00,600.0
1360630,1360630,34,CA03,93,113,2023-01-28 11:31:32.599000+00:00,600.0
1360632,1360632,34,CA03,90,113,2023-01-28 11:33:37.827000+00:00,0.0
1360634,1360634,34,CA03,93,113,2023-01-28 11:38:39.678000+00:00,600.0
1360637,1360637,34,CA03,90,106,2023-01-28 11:49:21.957474+00:00,0.0
1360693,1360693,34,CA03,109,106,2023-01-28 13:05:18.545000+00:00,600.0
1360695,1360695,34,CA03,90,106,2023-01-28 13:11:35.910000+00:00,0.0
1360767,1360767,34,CA03,94,106,2023-01-28 17:18:28.709000+00:00,300.0
1360768,1360768,34,CA03,90,309,2023-01-28 17:20:08.444208+00:00,0.0
1360770,1360770,34,CA03,3217,309,2023-01-28 17:24:32.822106+00:00,0.0
1360943,1360943,34,CA03,108,309,2023-01-28 23:54:21.730000+00:00,600.0
1360946,1360946,34,CA03,90,309,2023-01-28 23:59:35.600000+00:00,0.0
1360948,1360948,34,CA03,90,309,2023-01-29 00:00:51.951928+00:00,0.0
1360950,1360950,34,CA03,93,309,2023-01-29 00:03:50.228000+00:00,600.0
1360951,1360951,34,CA03,90,299,2023-01-29 00:06:56.994543+00:00,0.0
1360972,1360972,34,CA03,109,299,2023-01-29 00:46:51.968000+00:00,600.0
1360974,1360974,34,CA03,90,299,2023-01-29 00:51:38.193000+00:00,0.0
1360996,1360996,34,CA03,3439,299,2023-01-29 02:11:36.095216+00:00,0.0
1361008,1361008,34,CA03,90,299,2023-01-29 04:01:32.936000+00:00,0.0
1361036,1361036,34,CA03,94,299,2023-01-29 06:23:26.117000+00:00,300.0
1361038,1361038,34,CA03,90,241,2023-01-29 06:26:12.821000+00:00,0.0
1361100,1361100,34,CA03,93,241,2023-01-29 11:51:41.855000+00:00,600.0
1361106,1361106,34,CA03,90,326,2023-01-29 11:56:11.574276+00:00,0.0
1361116,1361116,34,CA03,3439,326,2023-01-29 12:05:34.248294+00:00,0.0
1361122,1361122,34,CA03,90,326,2023-01-29 12:13:42.442066+00:00,0.0
1361151,1361151,34,CA03,491,326,2023-01-29 13:22:31.270443+00:00,0.0
1361477,1361477,34,CA03,3439,326,2023-01-30 05:17:54.045131+00:00,0.0
1361824,1361824,34,CA03,90,309,2023-01-30 17:33:31.961958+00:00,0.0
1362015,1362015,34,CA03,108,309,2023-01-30 23:44:15.688000+00:00,600.0
1362026,1362026,34,CA03,90,309,2023-01-30 23:51:43.077277+00:00,0.0
1362032,1362032,34,CA03,93,309,2023-01-30 23:55:20.469000+00:00,600.0
1362038,1362038,34,CA03,90,354,2023-01-30 23:57:43.352681+00:00,0.0
1362069,1362069,34,CA03,109,354,2023-01-31 00:14:17.896000+00:00,600.0
1362073,1362073,34,CA03,90,354,2023-01-31 00:19:04.806000+00:00,0.0
1362203,1362203,34,CA03,98,354,2023-01-31 04:01:39.475000+00:00,600.0
1362206,1362206,34,CA03,90,354,2023-01-31 04:12:20.106000+00:00,0.0
1362257,1362257,34,CA03,94,354,2023-01-31 05:39:29.293000+00:00,300.0
1362264,1362264,34,CA03,90,241,2023-01-31 05:43:02.451497+00:00,0.0
1362278,1362278,34,CA03,3217,241,2023-01-31 05:58:33.828852+00:00,0.0
1362455,1362441,34,CA03,1355,241,2023-01-31 10:54:00+00:00,0.0
1362438,1362438,34,CA03,1355,241,2023-01-31 10:54:05.370391+00:00,0.0
1362441,1362441,34,CA03,90,241,2023-01-31 10:55:09.535384+00:00,0.0
1362442,1362442,34,CA03,1355,241,2023-01-31 10:55:44.643391+00:00,0.0
1362460,1362460,34,CA03,3439,241,2023-01-31 11:25:05.534526+00:00,0.0
1362590,1362590,34,CA03,3114,241,2023-01-31 14:02:09.925846+00:00,0.0
1362764,1362764,34,CA03,3439,241,2023-01-31 17:57:51.230961+00:00,0.0
1362892,1362892,34,CA03,90,106,2023-01-31 20:49:31.359664+00:00,0.0
1362914,1362914,34,CA03,3217,106,2023-01-31 21:32:43.750459+00:00,0.0
1362993,1362993,34,CA03,108,106,2023-01-31 23:39:23.785000+00:00,600.0
1363017,1363017,34,CA03,90,106,2023-01-31 23:47:29.228002+00:00,0.0
1363044,1363044,34,CA03,93,106,2023-01-31 23:55:19.791000+00:00,600.0
1363045,1363045,34,CA03,90,354,2023-01-31 23:55:51.537905+00:00,0.0
1363167,1363167,34,CA03,109,354,2023-02-01 02:21:53.036000+00:00,600.0
1363173,1363173,34,CA03,90,354,2023-02-01 02:35:18.222000+00:00,0.0
1363184,1363184,34,CA03,1355,354,2023-02-01 03:50:59.116990+00:00,0.0
1363398,1363397,34,CA03,3439,354,2023-02-01 09:30:01+00:00,0.0
1363397,1363397,34,CA03,3439,354,2023-02-01 10:05:01.274772+00:00,0.0
1363429,1363429,34,CA03,90,241,2023-02-01 10:36:07.251926+00:00,0.0
1363488,1363488,34,CA03,93,241,2023-02-01 11:42:24.204000+00:00,600.0
