id,id_cargadescarga,id_equipo,id_palas,id_palanext,tiem_llegada,tiem_esperando,tiem_cuadra,tiem_cuadra,tiem_cuadrado,tiem_carga,tiem_acarreo,tiem_cola,tiem_retro,tiem_listo,tiem_descarga,tiem_viajando
1465295,1465295,34,1625878,70,2023-02-26 09:16:53.091000+00:00,2023-02-26 09:18:39.109000+00:00,2023-02-26 09:18:39.109000+00:00,2023-02-26 09:18:39.109000+00:00,2023-02-26 09:18:49.112000+00:00,2023-02-26 09:21:05.128000+00:00,2023-02-26 09:25:37.166000+00:00,2023-02-26 09:32:05.227000+00:00,2023-02-26 09:32:11.227000+00:00,2023-02-26 09:32:29.239000+00:00,2023-02-26 09:32:45.231000+00:00,2023-02-26 09:34:05.257000+00:00
1465311,1465311,34,1625895,70,2023-02-26 09:37:17.294000+00:00,2023-02-26 09:37:53.297000+00:00,2023-02-26 09:37:53.297000+00:00,2023-02-26 09:37:53.297000+00:00,2023-02-26 09:38:05.300000+00:00,2023-02-26 09:39:13.315000+00:00,2023-02-26 09:42:34.023000+00:00,2023-02-26 09:48:21.404000+00:00,2023-02-26 09:48:25.403000+00:00,2023-02-26 09:48:39.405000+00:00,2023-02-26 09:48:55.407000+00:00,2023-02-26 09:49:55.412000+00:00
1465323,1465323,34,1625910,70,2023-02-26 09:53:09.449000+00:00,2023-02-26 09:53:49.452000+00:00,2023-02-26 09:53:49.452000+00:00,2023-02-26 09:53:49.452000+00:00,2023-02-26 09:54:11.457000+00:00,2023-02-26 09:55:25.461000+00:00,2023-02-26 09:58:09.489000+00:00,2023-02-26 10:04:41.548000+00:00,2023-02-26 10:04:53.549000+00:00,2023-02-26 10:05:07.549000+00:00,2023-02-26 10:05:27.556000+00:00,2023-02-26 10:06:03.560000+00:00
1465343,1465343,34,1625933,70,2023-02-26 10:18:19.707000+00:00,2023-02-26 10:18:19.707000+00:00,2023-02-26 10:18:19.707000+00:00,2023-02-26 10:18:19.707000+00:00,2023-02-26 10:18:47.708000+00:00,2023-02-26 10:18:55.708000+00:00,2023-02-26 10:22:15.734000+00:00,2023-02-26 10:28:27.776000+00:00,2023-02-26 10:28:31.777000+00:00,2023-02-26 10:28:47.781000+00:00,2023-02-26 10:29:09.785000+00:00,2023-02-26 10:29:59.788000+00:00
1465360,1465360,34,1625956,70,2023-02-26 10:33:27.847000+00:00,2023-02-26 10:33:27.847000+00:00,2023-02-26 10:34:13.863000+00:00,2023-02-26 10:34:13.863000+00:00,2023-02-26 10:34:29.866000+00:00,2023-02-26 10:34:37.866000+00:00,2023-02-26 10:37:47.897000+00:00,2023-02-26 10:44:37.949000+00:00,2023-02-26 10:44:39.950000+00:00,2023-02-26 10:44:55.952000+00:00,2023-02-26 10:45:05.956000+00:00,2023-02-26 10:45:55.959000+00:00
1465375,1465375,34,1625973,70,2023-02-26 10:50:08.017000+00:00,2023-02-26 10:50:08.017000+00:00,2023-02-26 10:50:08.017000+00:00,2023-02-26 10:50:08.017000+00:00,2023-02-26 10:50:32.022000+00:00,2023-02-26 10:50:40.021000+00:00,2023-02-26 10:54:00.059000+00:00,2023-02-26 11:00:12.107000+00:00,2023-02-26 11:00:16.107000+00:00,2023-02-26 11:00:36.108000+00:00,2023-02-26 11:00:52.111000+00:00,2023-02-26 11:01:42.118000+00:00
1465393,1465393,34,1625995,70,2023-02-26 11:07:36.168000+00:00,2023-02-26 11:07:36.168000+00:00,2023-02-26 11:07:36.168000+00:00,2023-02-26 11:07:36.168000+00:00,2023-02-26 11:08:24.176000+00:00,2023-02-26 11:08:38.179000+00:00,2023-02-26 11:11:32.205000+00:00,2023-02-26 11:18:28.265000+00:00,2023-02-26 11:18:34.265000+00:00,2023-02-26 11:18:54.268000+00:00,2023-02-26 11:19:14.270000+00:00,2023-02-26 11:19:56.272000+00:00
1465412,1465412,34,1626018,70,2023-02-26 11:26:42.339000+00:00,2023-02-26 11:26:42.339000+00:00,2023-02-26 11:26:42.339000+00:00,2023-02-26 11:26:42.339000+00:00,2023-02-26 11:27:12.342000+00:00,2023-02-26 11:28:08.347000+00:00,2023-02-26 11:31:10.384000+00:00,2023-02-26 11:36:52.442000+00:00,2023-02-26 11:36:54.443000+00:00,2023-02-26 11:37:10.442000+00:00,2023-02-26 11:37:26.443000+00:00,2023-02-26 11:37:56.443000+00:00
1465449,1465449,34,1626061,70,2023-02-26 12:30:50.735000+00:00,2023-02-26 12:30:56.736000+00:00,2023-02-26 12:30:56.736000+00:00,2023-02-26 12:30:56.736000+00:00,2023-02-26 12:31:08.736000+00:00,2023-02-26 12:34:06.761000+00:00,2023-02-26 12:37:08.788000+00:00,2023-02-26 12:44:06.842000+00:00,2023-02-26 12:44:20.842000+00:00,2023-02-26 12:44:36.845000+00:00,2023-02-26 12:44:54.846000+00:00,2023-02-26 12:46:02.863000+00:00
1465468,1465468,34,1626082,70,2023-02-26 12:52:26.955000+00:00,2023-02-26 12:52:32.955000+00:00,2023-02-26 12:52:32.955000+00:00,2023-02-26 12:52:32.955000+00:00,2023-02-26 12:53:04.958000+00:00,2023-02-26 12:55:46.986000+00:00,2023-02-26 12:58:25.011000+00:00,2023-02-26 13:06:13.113000+00:00,2023-02-26 13:06:25.112000+00:00,2023-02-26 13:06:37.113000+00:00,2023-02-26 13:06:53.114000+00:00,2023-02-26 13:07:51.127000+00:00
1465489,1465489,34,1626107,70,2023-02-26 13:13:17.073809+00:00,2023-02-26 13:17:03.401000+00:00,2023-02-26 13:21:45.253000+00:00,2023-02-26 13:21:45.253000+00:00,2023-02-26 13:21:55.256000+00:00,2023-02-26 13:23:17.268000+00:00,2023-02-26 13:25:27.289000+00:00,2023-02-26 13:31:39.325000+00:00,2023-02-26 13:31:45.326000+00:00,2023-02-26 13:32:11.326000+00:00,2023-02-26 13:32:27.329000+00:00,2023-02-26 13:33:07.329000+00:00
1465515,1465515,34,1626131,70,2023-02-26 13:40:27.418000+00:00,2023-02-26 13:40:27.418000+00:00,2023-02-26 13:40:33.419000+00:00,2023-02-26 13:40:33.419000+00:00,2023-02-26 13:40:55.419000+00:00,2023-02-26 13:42:31.433000+00:00,2023-02-26 13:44:19.453000+00:00,2023-02-26 13:51:43.492000+00:00,2023-02-26 13:51:55.493000+00:00,2023-02-26 13:52:45.499000+00:00,2023-02-26 13:52:59.500000+00:00,2023-02-26 13:53:45.502000+00:00
1465559,1465559,34,1626182,73,2023-02-26 14:28:02.973669+00:00,2023-02-26 14:28:37.990000+00:00,2023-02-26 14:30:41.850000+00:00,2023-02-26 14:30:41.850000+00:00,2023-02-26 14:30:53.852000+00:00,2023-02-26 14:31:39.860000+00:00,2023-02-26 14:34:05.893000+00:00,2023-02-26 14:41:45.945000+00:00,2023-02-26 14:41:49.945000+00:00,2023-02-26 14:42:17.951000+00:00,2023-02-26 14:42:31.958000+00:00,2023-02-26 14:43:13.962000+00:00
1465583,1465583,34,1626202,73,2023-02-26 14:50:02.048000+00:00,2023-02-26 14:50:02.048000+00:00,2023-02-26 14:50:08.048000+00:00,2023-02-26 14:50:08.048000+00:00,2023-02-26 14:50:38.050000+00:00,2023-02-26 14:50:44.051000+00:00,2023-02-26 14:54:02.076000+00:00,2023-02-26 15:01:54.134000+00:00,2023-02-26 15:18:04.316000+00:00,2023-02-26 15:18:22.318000+00:00,2023-02-26 15:19:58.332000+00:00,2023-02-26 15:21:12.336000+00:00
1465616,1465616,34,1626239,73,2023-02-26 15:28:18.407000+00:00,2023-02-26 15:28:18.407000+00:00,2023-02-26 15:28:22.409000+00:00,2023-02-26 15:28:22.409000+00:00,2023-02-26 15:28:52.414000+00:00,2023-02-26 15:29:18.414000+00:00,2023-02-26 15:32:54.458000+00:00,2023-02-26 15:40:22.519000+00:00,2023-02-26 15:54:02.626000+00:00,2023-02-26 15:54:14.627000+00:00,2023-02-26 15:56:12.636000+00:00,2023-02-26 15:57:08.654000+00:00
1465649,1465649,34,1626276,73,2023-02-26 16:03:42.723000+00:00,2023-02-26 16:03:42.723000+00:00,2023-02-26 16:04:12.728000+00:00,2023-02-26 16:04:12.728000+00:00,2023-02-26 16:04:22.733000+00:00,2023-02-26 16:04:26.734000+00:00,2023-02-26 16:08:15.589000+00:00,2023-02-26 16:16:51.669000+00:00,2023-02-26 16:16:53.670000+00:00,2023-02-26 16:17:19.678000+00:00,2023-02-26 16:17:37.680000+00:00,2023-02-26 16:18:33.687000+00:00
1465674,1465674,34,1626329,73,2023-02-26 16:26:43.765000+00:00,2023-02-26 16:26:43.765000+00:00,2023-02-26 16:26:49.765000+00:00,2023-02-26 16:26:49.765000+00:00,2023-02-26 16:27:13.767000+00:00,2023-02-26 16:30:48.151362+00:00,2023-02-26 16:30:50.397400+00:00,2023-02-26 16:40:25.873000+00:00,2023-02-26 16:40:27.872000+00:00,2023-02-26 16:40:59.876000+00:00,2023-02-26 16:41:21.877000+00:00,2023-02-26 16:42:11.884000+00:00
1465697,1465697,34,1626325,73,2023-02-26 16:49:01.964000+00:00,,,,,,,,,,,
1465701,1465701,34,1626330,73,2023-02-26 16:52:21.998000+00:00,,,,,,,,,,,
1465706,1465706,34,1626338,70,2023-02-26 16:54:22.824980+00:00,2023-02-26 16:54:22.824980+00:00,2023-02-26 16:56:38.042000+00:00,2023-02-26 16:56:38.042000+00:00,2023-02-26 16:57:10.054000+00:00,2023-02-26 16:59:44.677143+00:00,2023-02-26 17:01:16.152000+00:00,2023-02-26 17:08:36.216000+00:00,2023-02-26 17:08:36.216000+00:00,2023-02-26 17:09:08.219000+00:00,2023-02-26 17:09:28.226000+00:00,2023-02-26 17:10:20.234000+00:00
1465744,1465744,34,1626377,71,2023-02-26 17:35:10.476000+00:00,2023-02-26 17:35:12.476000+00:00,2023-02-26 17:35:12.476000+00:00,2023-02-26 17:35:12.476000+00:00,2023-02-26 17:35:32.479000+00:00,2023-02-26 17:38:06.494000+00:00,2023-02-26 17:40:50.515000+00:00,2023-02-26 17:47:00.573000+00:00,2023-02-26 17:47:02.574000+00:00,2023-02-26 17:47:20.575000+00:00,2023-02-26 17:47:36.577000+00:00,2023-02-26 17:49:04.592000+00:00
1465764,1465764,34,1626399,69,2023-02-26 17:58:32.049468+00:00,2023-02-26 17:58:32.049468+00:00,2023-02-26 17:59:02.713000+00:00,2023-02-26 17:59:02.713000+00:00,2023-02-26 17:59:12.715000+00:00,2023-02-26 17:59:22.718000+00:00,2023-02-26 18:00:44.733000+00:00,2023-02-26 18:16:02.195000+00:00,2023-02-26 18:16:06.195000+00:00,2023-02-26 18:16:26.197000+00:00,2023-02-26 18:16:44.197000+00:00,2023-02-26 18:18:14.212000+00:00
1465787,1465787,34,1626424,69,2023-02-26 18:22:42.256000+00:00,2023-02-26 18:23:16.263000+00:00,2023-02-26 18:23:16.263000+00:00,2023-02-26 18:23:16.263000+00:00,2023-02-26 18:23:26.263000+00:00,2023-02-26 18:23:50.267000+00:00,2023-02-26 18:27:02.295000+00:00,2023-02-26 18:36:04.373000+00:00,2023-02-26 18:36:06.373000+00:00,2023-02-26 18:36:20.374000+00:00,2023-02-26 18:36:36.374000+00:00,2023-02-26 18:37:22.377000+00:00
1465808,1465808,34,1626449,69,2023-02-26 18:41:51.794236+00:00,2023-02-26 18:46:08.477000+00:00,2023-02-26 18:46:08.477000+00:00,2023-02-26 18:46:08.477000+00:00,2023-02-26 18:46:26.478000+00:00,2023-02-26 18:48:30.504000+00:00,2023-02-26 18:51:34.524000+00:00,2023-02-26 19:00:38.612000+00:00,2023-02-26 19:00:40.613000+00:00,2023-02-26 19:00:58.615000+00:00,2023-02-26 19:01:16.615000+00:00,2023-02-26 19:01:56.622000+00:00
1465827,1465827,34,1626469,70,2023-02-26 19:07:02.686000+00:00,2023-02-26 19:07:16.686000+00:00,2023-02-26 19:07:16.686000+00:00,2023-02-26 19:07:16.686000+00:00,2023-02-26 19:07:48.691000+00:00,2023-02-26 19:10:26.709000+00:00,2023-02-26 19:13:24.735000+00:00,2023-02-26 19:22:38.803000+00:00,2023-02-26 19:22:42.803000+00:00,2023-02-26 19:22:58.807000+00:00,2023-02-26 19:23:14.808000+00:00,2023-02-26 19:23:54.814000+00:00
1465847,1465847,34,1626488,69,2023-02-26 19:33:22.913000+00:00,2023-02-26 19:33:22.913000+00:00,2023-02-26 19:33:24.912000+00:00,2023-02-26 19:33:24.912000+00:00,2023-02-26 19:33:34.915000+00:00,2023-02-26 19:33:44.915000+00:00,2023-02-26 19:35:16.935000+00:00,2023-02-26 19:43:27.003000+00:00,2023-02-26 19:43:31.004000+00:00,2023-02-26 19:43:47.005000+00:00,2023-02-26 19:44:07.006000+00:00,2023-02-26 19:44:51.013000+00:00
1465970,1465970,34,1626638,69,2023-02-26 22:04:05.436852+00:00,2023-02-26 22:04:39.429000+00:00,2023-02-26 22:04:39.429000+00:00,2023-02-26 22:04:39.429000+00:00,2023-02-26 22:05:17.437000+00:00,2023-02-26 22:09:15.481000+00:00,2023-02-26 22:11:47.521000+00:00,2023-02-26 22:19:15.595000+00:00,2023-02-26 22:19:17.594000+00:00,2023-02-26 22:19:37.595000+00:00,2023-02-26 22:19:53.599000+00:00,2023-02-26 22:20:33.607000+00:00
1466010,1466010,34,1626678,69,2023-02-26 22:41:29.823000+00:00,2023-02-26 22:42:07.037000+00:00,2023-02-26 22:42:31.829000+00:00,2023-02-26 22:42:31.829000+00:00,2023-02-26 22:42:47.829000+00:00,2023-02-26 22:42:57.831000+00:00,2023-02-26 22:44:59.845000+00:00,2023-02-26 22:53:11.907000+00:00,2023-02-26 22:53:15.908000+00:00,2023-02-26 22:53:29.912000+00:00,2023-02-26 22:53:45.915000+00:00,2023-02-26 22:55:09.927000+00:00
1466034,1466034,34,1626706,69,2023-02-26 23:08:30.074000+00:00,2023-02-26 23:08:56.078000+00:00,2023-02-26 23:08:56.078000+00:00,2023-02-26 23:08:56.078000+00:00,2023-02-26 23:09:34.088000+00:00,2023-02-26 23:12:02.112000+00:00,2023-02-26 23:14:26.130000+00:00,2023-02-26 23:23:20.192000+00:00,2023-02-26 23:23:24.193000+00:00,2023-02-26 23:23:38.196000+00:00,2023-02-26 23:23:52.199000+00:00,2023-02-26 23:25:36.211000+00:00
1466084,1466084,34,1626758,70,2023-02-27 00:24:28.646183+00:00,2023-02-27 00:26:14.801000+00:00,2023-02-27 00:26:14.801000+00:00,2023-02-27 00:26:14.801000+00:00,2023-02-27 00:26:24.802000+00:00,2023-02-27 00:28:44.858000+00:00,2023-02-27 00:31:36.895000+00:00,2023-02-27 00:40:58.972000+00:00,2023-02-27 00:41:20.973000+00:00,2023-02-27 00:42:02.980000+00:00,2023-02-27 00:43:06.988000+00:00,2023-02-27 00:44:02.996000+00:00
1466104,1466104,34,1626783,70,2023-02-27 00:49:44.355703+00:00,2023-02-27 00:53:46.805000+00:00,2023-02-27 00:54:53.094000+00:00,2023-02-27 00:54:53.094000+00:00,2023-02-27 00:55:09.092000+00:00,2023-02-27 00:55:25.094000+00:00,2023-02-27 00:58:13.131000+00:00,2023-02-27 01:07:19.209000+00:00,2023-02-27 01:07:23.210000+00:00,2023-02-27 01:08:03.226000+00:00,2023-02-27 01:08:03.226000+00:00,2023-02-27 01:10:25.251000+00:00
1466131,1466131,34,1626816,69,2023-02-27 01:17:16.990822+00:00,2023-02-27 01:25:26.476000+00:00,2023-02-27 01:25:53.411000+00:00,2023-02-27 01:25:53.411000+00:00,2023-02-27 01:26:05.411000+00:00,2023-02-27 01:31:35.459000+00:00,2023-02-27 01:33:57.483000+00:00,2023-02-27 01:51:35.645000+00:00,2023-02-27 01:54:25.664000+00:00,2023-02-27 01:55:31.672000+00:00,2023-02-27 01:56:19.676000+00:00,2023-02-27 01:57:13.683000+00:00
1466174,1466174,34,1626859,72,2023-02-27 02:08:41.823000+00:00,2023-02-27 02:10:32.054000+00:00,2023-02-27 02:13:07.871000+00:00,2023-02-27 02:13:07.871000+00:00,2023-02-27 02:13:43.878000+00:00,2023-02-27 02:17:25.913000+00:00,2023-02-27 02:18:00.499000+00:00,2023-02-27 02:35:42.058000+00:00,2023-02-27 02:35:50.057000+00:00,2023-02-27 02:36:40.066000+00:00,2023-02-27 02:37:08.067000+00:00,2023-02-27 02:38:04.075000+00:00
1466211,1466211,34,1626893,70,2023-02-27 02:50:34.977511+00:00,2023-02-27 02:56:24.131000+00:00,2023-02-27 02:57:28.274000+00:00,2023-02-27 02:57:28.274000+00:00,2023-02-27 02:58:02.278000+00:00,2023-02-27 02:58:06.279000+00:00,2023-02-27 03:03:28.323000+00:00,2023-02-27 03:12:32.417000+00:00,2023-02-27 03:12:44.423000+00:00,2023-02-27 03:12:58.427000+00:00,2023-02-27 03:13:18.431000+00:00,2023-02-27 03:14:22.443000+00:00
1466242,1466242,34,1626926,69,2023-02-27 03:20:40.440847+00:00,2023-02-27 03:25:32.589000+00:00,2023-02-27 03:25:32.589000+00:00,2023-02-27 03:25:32.589000+00:00,2023-02-27 03:25:32.589000+00:00,2023-02-27 03:25:32.589000+00:00,2023-02-27 03:31:40.648000+00:00,2023-02-27 03:39:32.724000+00:00,2023-02-27 03:39:54.730000+00:00,2023-02-27 03:40:30.733000+00:00,2023-02-27 03:40:46.733000+00:00,2023-02-27 03:41:32.738000+00:00
1466266,1466266,34,1626966,71,2023-02-27 03:47:16.790425+00:00,2023-02-27 03:56:48.919000+00:00,2023-02-27 03:56:48.919000+00:00,2023-02-27 03:56:48.919000+00:00,2023-02-27 03:57:00.920000+00:00,2023-02-27 04:00:20.951000+00:00,2023-02-27 04:03:32.990000+00:00,2023-02-27 04:11:25.621000+00:00,2023-02-27 04:11:31.621000+00:00,2023-02-27 04:11:55.621000+00:00,2023-02-27 04:12:13.628000+00:00,2023-02-27 04:13:07.635000+00:00
1466301,1466301,34,1627000,69,2023-02-27 04:22:25.795000+00:00,2023-02-27 04:22:25.795000+00:00,2023-02-27 04:24:19.807000+00:00,2023-02-27 04:24:19.807000+00:00,2023-02-27 04:24:41.810000+00:00,2023-02-27 04:24:59.813000+00:00,2023-02-27 04:27:49.852000+00:00,2023-02-27 04:44:47.991000+00:00,2023-02-27 04:44:51.990000+00:00,2023-02-27 04:45:13.993000+00:00,2023-02-27 04:45:25.996000+00:00,2023-02-27 04:46:32.006000+00:00
1466333,1466333,34,1627042,70,2023-02-27 04:52:16.371194+00:00,2023-02-27 04:55:40.107000+00:00,2023-02-27 04:55:40.107000+00:00,2023-02-27 04:55:40.107000+00:00,2023-02-27 04:56:30.113000+00:00,2023-02-27 04:59:16.148000+00:00,2023-02-27 05:02:02.189000+00:00,2023-02-27 05:10:48.277000+00:00,2023-02-27 05:10:52.277000+00:00,2023-02-27 05:11:06.277000+00:00,2023-02-27 05:11:28.283000+00:00,2023-02-27 05:12:28.288000+00:00
1466360,1466360,34,1627067,70,2023-02-27 05:18:02.351000+00:00,2023-02-27 05:18:02.351000+00:00,2023-02-27 05:18:02.351000+00:00,2023-02-27 05:18:02.351000+00:00,2023-02-27 05:18:50.358000+00:00,2023-02-27 05:19:54.364000+00:00,2023-02-27 05:22:14.384000+00:00,2023-02-27 05:29:04.438000+00:00,2023-02-27 05:29:16.440000+00:00,2023-02-27 05:29:30.441000+00:00,2023-02-27 05:29:48.441000+00:00,2023-02-27 05:30:36.448000+00:00
1466376,1466376,34,1627091,70,2023-02-27 05:33:50.791231+00:00,2023-02-27 05:36:42.548000+00:00,2023-02-27 05:37:42.511000+00:00,2023-02-27 05:37:42.511000+00:00,2023-02-27 05:37:56.510000+00:00,2023-02-27 05:38:48.519000+00:00,2023-02-27 05:42:00.564000+00:00,2023-02-27 05:49:30.626000+00:00,2023-02-27 05:49:34.629000+00:00,2023-02-27 05:50:00.632000+00:00,2023-02-27 05:50:18.634000+00:00,2023-02-27 05:51:02.641000+00:00
1466400,1466400,34,1627116,70,2023-02-27 05:58:20.731000+00:00,2023-02-27 05:58:20.731000+00:00,2023-02-27 05:58:46.739000+00:00,2023-02-27 05:58:46.739000+00:00,2023-02-27 05:59:00.739000+00:00,2023-02-27 05:59:08.743000+00:00,2023-02-27 06:01:58.788000+00:00,2023-02-27 06:08:32.861000+00:00,2023-02-27 06:08:38.863000+00:00,2023-02-27 06:09:22.873000+00:00,2023-02-27 06:10:06.888000+00:00,2023-02-27 06:11:20.903000+00:00
1466420,1466420,34,1627138,70,2023-02-27 06:20:19.065000+00:00,2023-02-27 06:20:27.065000+00:00,2023-02-27 06:20:27.065000+00:00,2023-02-27 06:20:27.065000+00:00,2023-02-27 06:20:41.068000+00:00,2023-02-27 06:21:59.096000+00:00,2023-02-27 06:24:15.128000+00:00,2023-02-27 06:30:57.199000+00:00,2023-02-27 06:31:03.199000+00:00,2023-02-27 06:31:21.201000+00:00,2023-02-27 06:31:39.202000+00:00,2023-02-27 06:32:23.207000+00:00
1466436,1466436,34,1627156,71,2023-02-27 06:35:49.286000+00:00,2023-02-27 06:35:53.288000+00:00,2023-02-27 06:35:53.288000+00:00,2023-02-27 06:35:53.288000+00:00,2023-02-27 06:36:19.293000+00:00,2023-02-27 06:39:29.323000+00:00,2023-02-27 06:43:43.358000+00:00,2023-02-27 06:50:21.420000+00:00,2023-02-27 06:50:25.419000+00:00,2023-02-27 06:50:57.423000+00:00,2023-02-27 06:51:23.426000+00:00,2023-02-27 06:52:17.441000+00:00
1466461,1466461,34,1627187,71,2023-02-27 07:00:59.534000+00:00,2023-02-27 07:02:17.708000+00:00,2023-02-27 07:04:03.599000+00:00,2023-02-27 07:04:03.599000+00:00,2023-02-27 07:04:03.599000+00:00,2023-02-27 07:04:03.599000+00:00,2023-02-27 07:05:55.626000+00:00,2023-02-27 07:33:03.863000+00:00,2023-02-27 07:33:05.863000+00:00,2023-02-27 07:33:29.867000+00:00,2023-02-27 07:33:45.868000+00:00,2023-02-27 07:35:07.876000+00:00
1466504,1466504,34,1627232,71,2023-02-27 07:42:55.973000+00:00,2023-02-27 07:43:37.982000+00:00,2023-02-27 07:43:37.982000+00:00,2023-02-27 07:43:37.982000+00:00,2023-02-27 07:43:51.983000+00:00,2023-02-27 07:45:03.987000+00:00,2023-02-27 07:48:32.029000+00:00,2023-02-27 08:07:24.210000+00:00,2023-02-27 08:07:30.210000+00:00,2023-02-27 08:07:50.213000+00:00,2023-02-27 08:08:04.216000+00:00,2023-02-27 08:08:52.216000+00:00
1466545,1466545,34,1627280,71,2023-02-27 08:24:56.417000+00:00,2023-02-27 08:24:56.417000+00:00,2023-02-27 08:25:12.417000+00:00,2023-02-27 08:25:12.417000+00:00,2023-02-27 08:25:22.418000+00:00,2023-02-27 08:27:30.438000+00:00,2023-02-27 08:28:54.454000+00:00,2023-02-27 08:47:56.641000+00:00,2023-02-27 08:48:02.642000+00:00,2023-02-27 08:48:24.643000+00:00,2023-02-27 08:48:42.644000+00:00,2023-02-27 08:50:52.657000+00:00
1466579,1466579,34,1627320,69,2023-02-27 08:59:10.756000+00:00,2023-02-27 08:59:10.756000+00:00,2023-02-27 08:59:46.758000+00:00,2023-02-27 08:59:46.758000+00:00,2023-02-27 09:00:04.760000+00:00,2023-02-27 09:00:40.766000+00:00,2023-02-27 09:02:30.783000+00:00,2023-02-27 09:22:28.944000+00:00,2023-02-27 09:22:42.945000+00:00,2023-02-27 09:22:50.946000+00:00,2023-02-27 09:23:08.946000+00:00,2023-02-27 09:24:14.963000+00:00
1466608,1466608,34,1627356,69,2023-02-27 09:29:59.022000+00:00,2023-02-27 09:30:13.027000+00:00,2023-02-27 09:30:13.027000+00:00,2023-02-27 09:30:13.027000+00:00,2023-02-27 09:30:23.029000+00:00,2023-02-27 09:33:47.063000+00:00,2023-02-27 09:36:49.082000+00:00,2023-02-27 09:46:07.148000+00:00,2023-02-27 09:46:13.148000+00:00,2023-02-27 09:46:33.152000+00:00,2023-02-27 09:46:45.153000+00:00,2023-02-27 09:47:27.161000+00:00
1466631,1466631,34,1627383,69,2023-02-27 09:53:01.233000+00:00,2023-02-27 09:53:01.233000+00:00,2023-02-27 09:53:11.234000+00:00,2023-02-27 09:53:11.234000+00:00,2023-02-27 09:53:21.245000+00:00,2023-02-27 09:56:25.286000+00:00,2023-02-27 09:59:15.321000+00:00,2023-02-27 10:08:07.395000+00:00,2023-02-27 10:08:11.395000+00:00,2023-02-27 10:08:33.395000+00:00,2023-02-27 10:08:51.399000+00:00,2023-02-27 10:09:29.405000+00:00
1466653,1466653,34,1627411,70,2023-02-27 10:20:06.666000+00:00,2023-02-27 10:20:06.666000+00:00,2023-02-27 10:20:20.668000+00:00,2023-02-27 10:20:20.668000+00:00,2023-02-27 10:20:30.669000+00:00,2023-02-27 10:21:58.683000+00:00,2023-02-27 10:24:28.706000+00:00,2023-02-27 10:38:38.825000+00:00,2023-02-27 10:38:42.826000+00:00,2023-02-27 10:38:56.827000+00:00,2023-02-27 10:39:12.828000+00:00,2023-02-27 10:39:56.836000+00:00
1466682,1466682,34,1627443,69,2023-02-27 10:49:36.948000+00:00,2023-02-27 10:49:36.948000+00:00,2023-02-27 10:49:36.948000+00:00,2023-02-27 10:49:36.948000+00:00,2023-02-27 10:50:00.955000+00:00,2023-02-27 10:50:08.953000+00:00,2023-02-27 10:53:24.975000+00:00,2023-02-27 11:01:47.056000+00:00,2023-02-27 11:01:49.055000+00:00,2023-02-27 11:01:57.058000+00:00,2023-02-27 11:02:13.060000+00:00,2023-02-27 11:03:17.068000+00:00
1466699,1466699,34,1627465,69,2023-02-27 11:09:55.144000+00:00,2023-02-27 11:09:55.144000+00:00,2023-02-27 11:10:55.152000+00:00,2023-02-27 11:10:55.152000+00:00,2023-02-27 11:11:07.153000+00:00,2023-02-27 11:11:17.160000+00:00,2023-02-27 11:14:21.185000+00:00,2023-02-27 11:22:07.258000+00:00,2023-02-27 11:22:09.258000+00:00,2023-02-27 11:22:29.259000+00:00,2023-02-27 11:22:43.262000+00:00,2023-02-27 11:23:15.263000+00:00
1466726,1466726,34,1627491,71,2023-02-27 11:31:19.370000+00:00,2023-02-27 11:31:59.373000+00:00,2023-02-27 11:31:59.373000+00:00,2023-02-27 11:31:59.373000+00:00,2023-02-27 11:32:15.374000+00:00,2023-02-27 11:33:03.383000+00:00,2023-02-27 11:36:13.412000+00:00,2023-02-27 11:42:05.447000+00:00,2023-02-27 11:42:09.448000+00:00,2023-02-27 11:42:23.446000+00:00,2023-02-27 11:42:39.451000+00:00,2023-02-27 11:43:09.456000+00:00
1466754,1466754,34,1627519,69,2023-02-27 12:18:56.641000+00:00,2023-02-27 12:19:01.602000+00:00,2023-02-27 12:20:04.645000+00:00,2023-02-27 12:20:04.645000+00:00,2023-02-27 12:20:14.647000+00:00,2023-02-27 12:20:40.647000+00:00,2023-02-27 12:22:08.667000+00:00,2023-02-27 12:41:40.826000+00:00,2023-02-27 12:41:44.828000+00:00,2023-02-27 12:42:06.834000+00:00,2023-02-27 12:42:24.835000+00:00,2023-02-27 12:43:22.843000+00:00
